taskID,promptID,sysPrompt,userPrompt
LLL.d16.s2_74,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: Three new PROTEIN1 dependent genes ( PROTEIN PROTEIN2 and PROTEIN encoding proteins with still unknown functions were also described.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d16.s2_75,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: Three new PROTEIN1 dependent genes ( PROTEIN PROTEIN and PROTEIN2 encoding proteins with still unknown functions were also described.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d16.s2_76,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: Three new PROTEIN dependent genes ( PROTEIN1 PROTEIN2 and PROTEIN encoding proteins with still unknown functions were also described.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d16.s2_77,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: Three new PROTEIN dependent genes ( PROTEIN1 PROTEIN and PROTEIN2 encoding proteins with still unknown functions were also described.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d16.s2_78,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: Three new PROTEIN dependent genes ( PROTEIN PROTEIN1 and PROTEIN2 encoding proteins with still unknown functions were also described.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d17.s0_79,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: Cell specificity is first established in the forespore under the control of the PROTEIN1 factor, which is itself activated through the action of the PROTEIN2 serine phosphatase, an enzyme targeted to the septum between the two cells.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d18.s0_80,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: Most PROTEIN genes, and the PROTEIN1 gene, are transcribed by PROTEIN2 RNA polymerase.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d18.s0_81,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: Most PROTEIN1 genes, and the PROTEIN gene, are transcribed by PROTEIN2 RNA polymerase.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d18.s0_82,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: Most PROTEIN1 genes, and the PROTEIN2 gene, are transcribed by PROTEIN RNA polymerase.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d18.s1_83,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: Previously, it was shown that the PROTEIN1 protein inhibits transcription in vitro of the PROTEIN2 gene encoding sigmaK.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d18.s2_84,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: These results demonstrate that PROTEIN1 dependent transcription of PROTEIN initiates a negative feedback loop in which PROTEIN2 acts as a repressor to limit production of PROTEIN 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d18.s2_85,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: These results demonstrate that PROTEIN1 dependent transcription of PROTEIN2 initiates a negative feedback loop in which PROTEIN acts as a repressor to limit production of PROTEIN 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d18.s2_86,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: These results demonstrate that PROTEIN1 dependent transcription of PROTEIN initiates a negative feedback loop in which PROTEIN acts as a repressor to limit production of PROTEIN2 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d18.s2_87,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: These results demonstrate that PROTEIN dependent transcription of PROTEIN1 initiates a negative feedback loop in which PROTEIN2 acts as a repressor to limit production of PROTEIN 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d18.s2_88,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: These results demonstrate that PROTEIN dependent transcription of PROTEIN initiates a negative feedback loop in which PROTEIN1 acts as a repressor to limit production of PROTEIN2 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d18.s2_89,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: These results demonstrate that PROTEIN dependent transcription of PROTEIN1 initiates a negative feedback loop in which PROTEIN acts as a repressor to limit production of PROTEIN2 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d18.s3_90,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: A low level of PROTEIN1 activated transcription of PROTEIN by PROTEIN2 RNA polymerase in vitro, but a higher level of PROTEIN repressed PROTEIN transcription.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d18.s3_91,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: A low level of PROTEIN1 activated transcription of PROTEIN by PROTEIN RNA polymerase in vitro, but a higher level of PROTEIN repressed PROTEIN2 transcription.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d18.s3_92,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: A low level of PROTEIN1 activated transcription of PROTEIN by PROTEIN RNA polymerase in vitro, but a higher level of PROTEIN2 repressed PROTEIN transcription.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d18.s3_93,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: A low level of PROTEIN1 activated transcription of PROTEIN2 by PROTEIN RNA polymerase in vitro, but a higher level of PROTEIN repressed PROTEIN transcription.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d18.s3_94,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: A low level of PROTEIN activated transcription of PROTEIN by PROTEIN1 RNA polymerase in vitro, but a higher level of PROTEIN repressed PROTEIN2 transcription.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d18.s3_95,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: A low level of PROTEIN activated transcription of PROTEIN by PROTEIN1 RNA polymerase in vitro, but a higher level of PROTEIN2 repressed PROTEIN transcription.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d18.s3_96,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: A low level of PROTEIN activated transcription of PROTEIN1 by PROTEIN2 RNA polymerase in vitro, but a higher level of PROTEIN repressed PROTEIN transcription.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d18.s3_97,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: A low level of PROTEIN activated transcription of PROTEIN by PROTEIN RNA polymerase in vitro, but a higher level of PROTEIN1 repressed PROTEIN2 transcription.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d18.s3_98,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: A low level of PROTEIN activated transcription of PROTEIN1 by PROTEIN RNA polymerase in vitro, but a higher level of PROTEIN repressed PROTEIN2 transcription.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d18.s3_99,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: A low level of PROTEIN activated transcription of PROTEIN1 by PROTEIN RNA polymerase in vitro, but a higher level of PROTEIN2 repressed PROTEIN transcription.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d18.s4_100,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: Here, we show that PROTEIN1 binds near the PROTEIN2 transcriptional start site, to act as a repressor.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d18.s5_101,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: We show that PROTEIN1 binds to two sites that span the -35 region of the PROTEIN2 promoter.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d18.s6_102,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: These results suggest that a rising level of PROTEIN1 in sporulating cells may first activate PROTEIN2 transcription from the upstream site then repress transcription as the downstream site becomes occupied.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d19.s0_103,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence:  PROTEIN1 transcription also requires the DNA binding protein PROTEIN2 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d19.s1_104,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: In contrast, PROTEIN1 is transcribed in the forespore compartment by RNA polymerase with the forespore-specific PROTEIN2 and appears to give a monocistronic transcript.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_105,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence:  PROTEIN1 negatively controls the transcription of PROTEIN by stimulating the transcription of PROTEIN2 PROTEIN thereby increasing the production of the PROTEIN antisigma factor that inhibits PROTEIN activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_106,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence:  PROTEIN1 negatively controls the transcription of PROTEIN by stimulating the transcription of PROTEIN PROTEIN2 thereby increasing the production of the PROTEIN antisigma factor that inhibits PROTEIN activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_107,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence:  PROTEIN1 negatively controls the transcription of PROTEIN by stimulating the transcription of PROTEIN PROTEIN thereby increasing the production of the PROTEIN antisigma factor that inhibits PROTEIN2 activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_108,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence:  PROTEIN1 negatively controls the transcription of PROTEIN2 by stimulating the transcription of PROTEIN PROTEIN thereby increasing the production of the PROTEIN antisigma factor that inhibits PROTEIN activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_109,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence:  PROTEIN1 negatively controls the transcription of PROTEIN by stimulating the transcription of PROTEIN PROTEIN thereby increasing the production of the PROTEIN2 antisigma factor that inhibits PROTEIN activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_110,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence:  PROTEIN negatively controls the transcription of PROTEIN by stimulating the transcription of PROTEIN1 PROTEIN2 thereby increasing the production of the PROTEIN antisigma factor that inhibits PROTEIN activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_111,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence:  PROTEIN negatively controls the transcription of PROTEIN by stimulating the transcription of PROTEIN1 PROTEIN thereby increasing the production of the PROTEIN antisigma factor that inhibits PROTEIN2 activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_112,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence:  PROTEIN negatively controls the transcription of PROTEIN1 by stimulating the transcription of PROTEIN2 PROTEIN thereby increasing the production of the PROTEIN antisigma factor that inhibits PROTEIN activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_113,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence:  PROTEIN negatively controls the transcription of PROTEIN by stimulating the transcription of PROTEIN1 PROTEIN thereby increasing the production of the PROTEIN2 antisigma factor that inhibits PROTEIN activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_114,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence:  PROTEIN negatively controls the transcription of PROTEIN by stimulating the transcription of PROTEIN PROTEIN1 thereby increasing the production of the PROTEIN antisigma factor that inhibits PROTEIN2 activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_115,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence:  PROTEIN negatively controls the transcription of PROTEIN1 by stimulating the transcription of PROTEIN PROTEIN2 thereby increasing the production of the PROTEIN antisigma factor that inhibits PROTEIN activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_116,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence:  PROTEIN negatively controls the transcription of PROTEIN by stimulating the transcription of PROTEIN PROTEIN1 thereby increasing the production of the PROTEIN2 antisigma factor that inhibits PROTEIN activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_117,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence:  PROTEIN negatively controls the transcription of PROTEIN1 by stimulating the transcription of PROTEIN PROTEIN thereby increasing the production of the PROTEIN antisigma factor that inhibits PROTEIN2 activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_118,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence:  PROTEIN negatively controls the transcription of PROTEIN by stimulating the transcription of PROTEIN PROTEIN thereby increasing the production of the PROTEIN1 antisigma factor that inhibits PROTEIN2 activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d20.s0_119,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence:  PROTEIN negatively controls the transcription of PROTEIN1 by stimulating the transcription of PROTEIN PROTEIN thereby increasing the production of the PROTEIN2 antisigma factor that inhibits PROTEIN activity.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d21.s0_120,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: This stress-induced increase in PROTEIN1 expression is absolutely dependent on the alternative sigma factor PROTEIN2 which controls a large stationary-phase and stress regulon.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d22.s0_121,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence:  PROTEIN1 also contributes to the expression of PROTEIN2 a putative membrane-bound glucosyl transferase that is partially controlled by the PROTEIN stress response sigma factor.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d22.s0_122,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence:  PROTEIN also contributes to the expression of PROTEIN1 a putative membrane-bound glucosyl transferase that is partially controlled by the PROTEIN2 stress response sigma factor.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d22.s0_123,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence:  PROTEIN1 also contributes to the expression of PROTEIN a putative membrane-bound glucosyl transferase that is partially controlled by the PROTEIN2 stress response sigma factor.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d23.s0_124,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: Transcriptional studies showed that PROTEIN1 is strongly induced in response to heat, ethanol and salt stress or after starvation for glucose in a PROTEIN2 dependent manner.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d24.s0_125,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: Furthermore, PROTEIN1 and PROTEIN seemed to be induced after phosphate starvation in the wild type in a PROTEIN2 dependent manner and in the sigB mutant probably via PROTEIN 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d24.s0_126,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: Furthermore, PROTEIN1 and PROTEIN seemed to be induced after phosphate starvation in the wild type in a PROTEIN dependent manner and in the sigB mutant probably via PROTEIN2 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d24.s0_127,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: Furthermore, PROTEIN1 and PROTEIN2 seemed to be induced after phosphate starvation in the wild type in a PROTEIN dependent manner and in the sigB mutant probably via PROTEIN 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d24.s0_128,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: Furthermore, PROTEIN and PROTEIN seemed to be induced after phosphate starvation in the wild type in a PROTEIN1 dependent manner and in the sigB mutant probably via PROTEIN2 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d24.s0_129,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: Furthermore, PROTEIN and PROTEIN1 seemed to be induced after phosphate starvation in the wild type in a PROTEIN2 dependent manner and in the sigB mutant probably via PROTEIN 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d24.s0_130,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: Furthermore, PROTEIN and PROTEIN1 seemed to be induced after phosphate starvation in the wild type in a PROTEIN dependent manner and in the sigB mutant probably via PROTEIN2 

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
LLL.d25.s0_131,RE203,"First, read the sentence to identify all biological entities mentioned.
Now, re-read the sentence again, but this time, ignore all other entities and focus strictly on the syntactic path connecting [Entity A] and [Entity B].
","Sentence: The expression of the PROTEIN1 operon was induced by the presence of isoleucine or valine in the growth medium and depended upon the presence of the sigma factor PROTEIN2 a member of the sigma 54 family.

Task: Based on the sentence, do PROTEIN1 and PROTEIN2 have a protein-protein interaction (PPI)?
Answer with exactly one of the allowed labels: no, yes.
"
